E4_HYPOTHALDYSF	Hypothalamic dysfunction, including iatrogenic, not elsewhere classified	IV Endocrine, nutritional and metabolic diseases (E4_)	67	479069	https://risteys.finngen.fi/endpoints/E4_HYPOTHALDYSF
E4_HYTHYPOSTINF	Postinfectious hypothyroidism	IV Endocrine, nutritional and metabolic diseases (E4_)	199	424208	https://risteys.finngen.fi/endpoints/E4_HYTHYPOSTINF
E4_HYTHYSUBS	Hypothyroidism due to medicaments and other exogenous substances	IV Endocrine, nutritional and metabolic diseases (E4_)	367	424208	https://risteys.finngen.fi/endpoints/E4_HYTHYSUBS
E4_HYTHY_AI_DX	Hypothyroidism, autoimmune, DX-based	IV Endocrine, nutritional and metabolic diseases (E4_)	133	499660	https://risteys.finngen.fi/endpoints/E4_HYTHY_AI_DX
E4_HYTHY_AI_STRICT	Hypothyroidism, strict autoimmune	IV Endocrine, nutritional and metabolic diseases (E4_)	54752	362639	https://risteys.finngen.fi/endpoints/E4_HYTHY_AI_STRICT
E4_IRON_MET	Disorders of iron metabolism	IV Endocrine, nutritional and metabolic diseases (E4_)	477	420066	https://risteys.finngen.fi/endpoints/E4_IRON_MET
E4_KWASHIORKOR	Kwashiorkor	IV Endocrine, nutritional and metabolic diseases (E4_)	53	499678	https://risteys.finngen.fi/endpoints/E4_KWASHIORKOR
E4_LACTOCON	Congenital lactase deficiency	IV Endocrine, nutritional and metabolic diseases (E4_)	84	420066	https://risteys.finngen.fi/endpoints/E4_LACTOCON
E4_LACTONAS	Lactose intolerance, other/unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	1020	420066	https://risteys.finngen.fi/endpoints/E4_LACTONAS
E4_LIPODEF	Lipoprotein deficiency	IV Endocrine, nutritional and metabolic diseases (E4_)	68	420066	https://risteys.finngen.fi/endpoints/E4_LIPODEF
E4_LIPODYST	Lipodystrophy, not elsewhere classified	IV Endocrine, nutritional and metabolic diseases (E4_)	51	420066	https://risteys.finngen.fi/endpoints/E4_LIPODYST
E4_LIPOMATOSIS	Lipomatosis, not elsewhere classified	IV Endocrine, nutritional and metabolic diseases (E4_)	96	420066	https://risteys.finngen.fi/endpoints/E4_LIPOMATOSIS
E4_LIPOPROT	Disorders of lipoprotein metabolism and other lipidaemias	IV Endocrine, nutritional and metabolic diseases (E4_)	59366	420066	https://risteys.finngen.fi/endpoints/E4_LIPOPROT
E4_LIPOPROTNAS	Disorder of lipoprotein metabolism, unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	5471	420066	https://risteys.finngen.fi/endpoints/E4_LIPOPROTNAS
E4_LOCALADIP	Localized adiposity	IV Endocrine, nutritional and metabolic diseases (E4_)	172	468693	https://risteys.finngen.fi/endpoints/E4_LOCALADIP
E4_MALNUTRITION	Malnutrition	IV Endocrine, nutritional and metabolic diseases (E4_)	670	499678	https://risteys.finngen.fi/endpoints/E4_MALNUTRITION
E4_MARAKWASH	Marasmic kwashiorkor	IV Endocrine, nutritional and metabolic diseases (E4_)	77	499678	https://risteys.finngen.fi/endpoints/E4_MARAKWASH
E4_MARASMUS	Nutritional marasmus	IV Endocrine, nutritional and metabolic diseases (E4_)	55	499678	https://risteys.finngen.fi/endpoints/E4_MARASMUS
E4_METABOLIA	Metabolic disorders	IV Endocrine, nutritional and metabolic diseases (E4_)	80282	420066	https://risteys.finngen.fi/endpoints/E4_METABOLIA
E4_METABONAS	Metabolic disorder, other/unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	102	420066	https://risteys.finngen.fi/endpoints/E4_METABONAS
E4_MG_DEF	Magnesium deficiency	IV Endocrine, nutritional and metabolic diseases (E4_)	94	467142	https://risteys.finngen.fi/endpoints/E4_MG_DEF
E4_MG_MET	Disorders of magnesium metabolism	IV Endocrine, nutritional and metabolic diseases (E4_)	230	420066	https://risteys.finngen.fi/endpoints/E4_MG_MET
E4_MINERAL_MET	Disorders of mineral metabolism	IV Endocrine, nutritional and metabolic diseases (E4_)	3094	420066	https://risteys.finngen.fi/endpoints/E4_MINERAL_MET
E4_MINERAL_METNAS	Disorder of mineral metabolism, other/unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	78	420066	https://risteys.finngen.fi/endpoints/E4_MINERAL_METNAS
E4_NONTOXIC_THYROID	Nontoxic goitre/thyroid nodule	IV Endocrine, nutritional and metabolic diseases (E4_)	12852	487496	https://risteys.finngen.fi/endpoints/E4_NONTOXIC_THYROID
E4_NUTRI_DEF_NAS	Other specified/unspecified nutritional deficiencies	IV Endocrine, nutritional and metabolic diseases (E4_)	258	467142	https://risteys.finngen.fi/endpoints/E4_NUTRI_DEF_NAS
E4_OBESITY	Obesity	IV Endocrine, nutritional and metabolic diseases (E4_)	31499	468693	https://risteys.finngen.fi/endpoints/E4_OBESITY
E4_OBESITYCAL	Obesity due to excess calories	IV Endocrine, nutritional and metabolic diseases (E4_)	22389	468849	https://risteys.finngen.fi/endpoints/E4_OBESITYCAL
E4_OBESITYDRUG	Drug-induced obesity	IV Endocrine, nutritional and metabolic diseases (E4_)	316	468849	https://risteys.finngen.fi/endpoints/E4_OBESITYDRUG
E4_OBESITYNAS	Obesity, other/unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	15896	468849	https://risteys.finngen.fi/endpoints/E4_OBESITYNAS
E4_OBESITYXTRMALV	Extreme obesity with alveolar hypoventilation	IV Endocrine, nutritional and metabolic diseases (E4_)	1415	468849	https://risteys.finngen.fi/endpoints/E4_OBESITYXTRMALV
E4_ODANDRO	Ovarian dysfunction: androgen excess	IV Endocrine, nutritional and metabolic diseases (E4_)	55	267780	https://risteys.finngen.fi/endpoints/E4_ODANDRO
E4_OVARDYS	Ovarian dysfunction	IV Endocrine, nutritional and metabolic diseases (E4_)	3045	267780	https://risteys.finngen.fi/endpoints/E4_OVARDYS
E4_OVARDYSNAS	Ovarian dysfunction, other/unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	202	267780	https://risteys.finngen.fi/endpoints/E4_OVARDYSNAS
E4_OVARFAIL	Primary ovarian failure	IV Endocrine, nutritional and metabolic diseases (E4_)	655	267780	https://risteys.finngen.fi/endpoints/E4_OVARFAIL
E4_PANCSECNAS	Disorder of pancreatic internal secretion, other and/or unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	250	496961	https://risteys.finngen.fi/endpoints/E4_PANCSECNAS
E4_PARANAS	Disorders of parathyroid gland, other and/or unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	234	479069	https://risteys.finngen.fi/endpoints/E4_PARANAS
E4_PARATHYRO	Disorders of parathyroid gland	IV Endocrine, nutritional and metabolic diseases (E4_)	8655	479069	https://risteys.finngen.fi/endpoints/E4_PARATHYRO
E4_PCOS	Polycystic ovarian syndrome	IV Endocrine, nutritional and metabolic diseases (E4_)	2214	267780	https://risteys.finngen.fi/endpoints/E4_PCOS
E4_PCOS_BROAD	Polycystic ovarian syndrome, broad definition	IV Endocrine, nutritional and metabolic diseases (E4_)	4810	273021	https://risteys.finngen.fi/endpoints/E4_PCOS_BROAD
E4_PCOS_CONCORTIUM	Polycystic ovarian syndrome, consortium definition	IV Endocrine, nutritional and metabolic diseases (E4_)	42630	239434	https://risteys.finngen.fi/endpoints/E4_PCOS_CONCORTIUM
E4_PHOS_MET	Disorders of phosphorus metabolism and phosphatases	IV Endocrine, nutritional and metabolic diseases (E4_)	161	420066	https://risteys.finngen.fi/endpoints/E4_PHOS_MET
E4_PITUDISNAS	Disorders of pituitary gland, other and/or unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	207	479069	https://risteys.finngen.fi/endpoints/E4_PITUDISNAS
E4_PLASMAPROT	Disorders of plasma-protein metabolism, not elsewhere classified	IV Endocrine, nutritional and metabolic diseases (E4_)	242	420066	https://risteys.finngen.fi/endpoints/E4_PLASMAPROT
E4_PORBILIR	Disorders of porphyrin and bilirubin metabolism	IV Endocrine, nutritional and metabolic diseases (E4_)	405	420066	https://risteys.finngen.fi/endpoints/E4_PORBILIR
E4_PORPHYNAS	Other porphyria	IV Endocrine, nutritional and metabolic diseases (E4_)	60	420066	https://risteys.finngen.fi/endpoints/E4_PORPHYNAS
E4_PRECOXCENTPUB	Precocious central puberty	IV Endocrine, nutritional and metabolic diseases (E4_)	219	479069	https://risteys.finngen.fi/endpoints/E4_PRECOXCENTPUB
E4_PREPUB	Precocious puberty	IV Endocrine, nutritional and metabolic diseases (E4_)	176	479069	https://risteys.finngen.fi/endpoints/E4_PREPUB
E4_PROTMALMODMILD	Protein-energy malnutrition of moderate and mild degree	IV Endocrine, nutritional and metabolic diseases (E4_)	266	499678	https://risteys.finngen.fi/endpoints/E4_PROTMALMODMILD
E4_PROTMALNAS	Unspecified protein-energy malnutrition	IV Endocrine, nutritional and metabolic diseases (E4_)	172	499678	https://risteys.finngen.fi/endpoints/E4_PROTMALNAS
E4_PROTMALSEVERNAS	Unspecified severe protein-energy malnutrition	IV Endocrine, nutritional and metabolic diseases (E4_)	57	499678	https://risteys.finngen.fi/endpoints/E4_PROTMALSEVERNAS
E4_PUBDISNAS	Disorders of puberty, other/unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	138	479069	https://risteys.finngen.fi/endpoints/E4_PUBDISNAS
E4_SEQUMAL	Sequelae of malnutrition and other nutritional deficiencies	IV Endocrine, nutritional and metabolic diseases (E4_)	78	467142	https://risteys.finngen.fi/endpoints/E4_SEQUMAL
E4_SPHINGOLIP	Disorders of sphingolipid metabolism and other lipid storage disorders	IV Endocrine, nutritional and metabolic diseases (E4_)	123	420066	https://risteys.finngen.fi/endpoints/E4_SPHINGOLIP
E4_TESTICDYSNAS	Testicular dysfunction, other/unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	146	211289	https://risteys.finngen.fi/endpoints/E4_TESTICDYSNAS
E4_TESTICHYPO	Testicular hypofunction	IV Endocrine, nutritional and metabolic diseases (E4_)	1107	211289	https://risteys.finngen.fi/endpoints/E4_TESTICHYPO
E4_THIA_DEF	Thiamine deficiency	IV Endocrine, nutritional and metabolic diseases (E4_)	184	467142	https://risteys.finngen.fi/endpoints/E4_THIA_DEF
E4_THYCRISIS	Thyroid crisis or storm	IV Endocrine, nutritional and metabolic diseases (E4_)	85	424208	https://risteys.finngen.fi/endpoints/E4_THYCRISIS
E4_THYMUSDIS	Diseases of thymus	IV Endocrine, nutritional and metabolic diseases (E4_)	89	479069	https://risteys.finngen.fi/endpoints/E4_THYMUSDIS
E4_THYMUSDISNAS	Disease of thymus, other/unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	57	479069	https://risteys.finngen.fi/endpoints/E4_THYMUSDISNAS
E4_THYROID	Disorders of the thyroid gland	IV Endocrine, nutritional and metabolic diseases (E4_)	76140	424208	https://risteys.finngen.fi/endpoints/E4_THYROID
E4_THYROIDITACU	Acute thyroiditis	IV Endocrine, nutritional and metabolic diseases (E4_)	143	424208	https://risteys.finngen.fi/endpoints/E4_THYROIDITACU
E4_THYROIDITAUTOIM	Autoimmune thyroiditis	IV Endocrine, nutritional and metabolic diseases (E4_)	688	424208	https://risteys.finngen.fi/endpoints/E4_THYROIDITAUTOIM
E4_THYROIDITCHRON	Chronic thyroiditis	IV Endocrine, nutritional and metabolic diseases (E4_)	141	424208	https://risteys.finngen.fi/endpoints/E4_THYROIDITCHRON
E4_THYROIDITDRUG	Drug-induced thyroiditis	IV Endocrine, nutritional and metabolic diseases (E4_)	73	424208	https://risteys.finngen.fi/endpoints/E4_THYROIDITDRUG
E4_THYROIDITNAS	Thyroiditis, unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	556	424208	https://risteys.finngen.fi/endpoints/E4_THYROIDITNAS
E4_THYROIDITSUBAC	Subacute thyroiditis	IV Endocrine, nutritional and metabolic diseases (E4_)	1325	424208	https://risteys.finngen.fi/endpoints/E4_THYROIDITSUBAC
E4_THYROIDNASOTH	Disorder of thyroid, unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	446	424208	https://risteys.finngen.fi/endpoints/E4_THYROIDNASOTH
E4_THYTOXFAC	Thyrotoxicosis factitia	IV Endocrine, nutritional and metabolic diseases (E4_)	107	489345	https://risteys.finngen.fi/endpoints/E4_THYTOXFAC
E4_THYTOXGOITDIF	Thyrotoxicosis with diffuse goitre	IV Endocrine, nutritional and metabolic diseases (E4_)	5996	424208	https://risteys.finngen.fi/endpoints/E4_THYTOXGOITDIF
E4_THYTOXGOITMULT	Thyrotoxicosis with toxic multinodular goitre	IV Endocrine, nutritional and metabolic diseases (E4_)	2149	489345	https://risteys.finngen.fi/endpoints/E4_THYTOXGOITMULT
E4_THYTOXNOD	Thyrotoxicosis with toxic single thyroid nodule	IV Endocrine, nutritional and metabolic diseases (E4_)	301	489345	https://risteys.finngen.fi/endpoints/E4_THYTOXNOD
E4_VIT_A_DEF	Vitamin A deficiency	IV Endocrine, nutritional and metabolic diseases (E4_)	160	467142	https://risteys.finngen.fi/endpoints/E4_VIT_A_DEF
E4_VIT_B_DEF	Deficiency of other B group vitamins	IV Endocrine, nutritional and metabolic diseases (E4_)	763	467142	https://risteys.finngen.fi/endpoints/E4_VIT_B_DEF
E4_VIT_D_DEF	Vitamin D deficiency	IV Endocrine, nutritional and metabolic diseases (E4_)	614	467142	https://risteys.finngen.fi/endpoints/E4_VIT_D_DEF
E4_VOLUME	Volume depletion	IV Endocrine, nutritional and metabolic diseases (E4_)	3729	420066	https://risteys.finngen.fi/endpoints/E4_VOLUME
EHEC	Enterohaemorrhagic Escherichia coli infection	I Certain infectious and parasitic diseases (AB1_)	53	492689	https://risteys.finngen.fi/endpoints/EHEC
ENTEROPATH_E_COLI	Enteropathogenic Escherichia coli infection	I Certain infectious and parasitic diseases (AB1_)	96	492689	https://risteys.finngen.fi/endpoints/ENTEROPATH_E_COLI
EPILEPTIC_SEIZU_RELATED_DRUGS	Epileptic seizures related to drugs	VI Diseases of the nervous system (G6_)	104	500244	https://risteys.finngen.fi/endpoints/EPILEPTIC_SEIZU_RELATED_DRUGS
EPISEIZALCO	Epileptic seizures related to alcohol	Alcohol related diseases	206	500142	https://risteys.finngen.fi/endpoints/EPISEIZALCO
ERECTILE_DYSFUNCTION	Erectile dysfunction	V Mental and behavioural disorders (F5_)	2886	215272	https://risteys.finngen.fi/endpoints/ERECTILE_DYSFUNCTION
ESOSINOPHIL_DISEASE	Eosinophilic disease (BM)	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	546	272877	https://risteys.finngen.fi/endpoints/ESOSINOPHIL_DISEASE
EVER_SMOKER		Miscellaneous, not yet classified endpoints	145409	150355	NA
F5_ADHD	Disturbance of activity and attention	V Mental and behavioural disorders (F5_)	4452	490708	https://risteys.finngen.fi/endpoints/F5_ADHD
F5_AGORAPHOBIA	Agoraphobia	V Mental and behavioural disorders (F5_)	1290	444414	https://risteys.finngen.fi/endpoints/F5_AGORAPHOBIA
F5_ALCOHOLAC	Acute alcohol intoxication	V Mental and behavioural disorders (F5_)	12032	468475	https://risteys.finngen.fi/endpoints/F5_ALCOHOLAC
F5_ALCOHOL_DEPENDENCE	Alcohol dependence	V Mental and behavioural disorders (F5_)	12599	468475	https://risteys.finngen.fi/endpoints/F5_ALCOHOL_DEPENDENCE
F5_ALLANXIOUS	All anxiety disorders	V Mental and behavioural disorders (F5_)	35875	444414	https://risteys.finngen.fi/endpoints/F5_ALLANXIOUS
F5_ALZHDEMENT	Dementia in Alzheimer disease	V Mental and behavioural disorders (F5_)	7968	469981	https://risteys.finngen.fi/endpoints/F5_ALZHDEMENT
F5_ANAPER	Anankastic personality disorder	V Mental and behavioural disorders (F5_)	1468	486464	https://risteys.finngen.fi/endpoints/F5_ANAPER
F5_ANOREX	Anorexia (incl.atypical)	V Mental and behavioural disorders (F5_)	2621	484901	https://risteys.finngen.fi/endpoints/F5_ANOREX
F5_ANXIETY	Other anxiety disorders	V Mental and behavioural disorders (F5_)	24643	444414	https://risteys.finngen.fi/endpoints/F5_ANXIETY
F5_ANXPER	Anxious personality disorder	V Mental and behavioural disorders (F5_)	730	486464	https://risteys.finngen.fi/endpoints/F5_ANXPER
F5_BEHAVE	Behavioural syndromes associated with physiological disturbances and physical factors	V Mental and behavioural disorders (F5_)	15447	484901	https://risteys.finngen.fi/endpoints/F5_BEHAVE
F5_BEHEMOCHILD	Behavioural and emotional disorders with onset usually occurring in childhood and adolescence	V Mental and behavioural disorders (F5_)	9640	490708	https://risteys.finngen.fi/endpoints/F5_BEHEMOCHILD
F5_BIPO	Bipolar affective disorders	V Mental and behavioural disorders (F5_)	8946	434831	https://risteys.finngen.fi/endpoints/F5_BIPO
F5_BULIMIA	Bulimia nervosa (incl. atypical)	V Mental and behavioural disorders (F5_)	1392	484901	https://risteys.finngen.fi/endpoints/F5_BULIMIA
F5_CANNABIS	Mental and behavioural disorders due to cannabinoids	V Mental and behavioural disorders (F5_)	1168	491508	https://risteys.finngen.fi/endpoints/F5_CANNABIS
F5_COCAINE	Mental and behavioural disorders due to cocaine	V Mental and behavioural disorders (F5_)	54	491508	https://risteys.finngen.fi/endpoints/F5_COCAINE
F5_DELIRIUM	Delirium, not induced by alcohol and other psychoactive substances	V Mental and behavioural disorders (F5_)	4381	469981	https://risteys.finngen.fi/endpoints/F5_DELIRIUM
F5_DELUSIO	Persistent delusional disorders	V Mental and behavioural disorders (F5_)	2953	484776	https://risteys.finngen.fi/endpoints/F5_DELUSIO
F5_DEMENTIA	Dementia	V Mental and behavioural disorders (F5_)	24864	469981	https://risteys.finngen.fi/endpoints/F5_DEMENTIA
F5_DEMENTIA_INCLAVO	Dementia, including avohilmo	V Mental and behavioural disorders (F5_)	26681	473667	https://risteys.finngen.fi/endpoints/F5_DEMENTIA_INCLAVO
F5_DEMINOTH	Dementia in other diseases classified elsewhere	V Mental and behavioural disorders (F5_)	1607	469981	https://risteys.finngen.fi/endpoints/F5_DEMINOTH
F5_DEMNAS	Unspecified dementia	V Mental and behavioural disorders (F5_)	5388	469981	https://risteys.finngen.fi/endpoints/F5_DEMNAS
F5_DEPPER	Dependent personality disorder	V Mental and behavioural disorders (F5_)	742	486464	https://risteys.finngen.fi/endpoints/F5_DEPPER
F5_DEPRESSIO	Depression	V Mental and behavioural disorders (F5_)	59333	434831	https://risteys.finngen.fi/endpoints/F5_DEPRESSIO
F5_DEPRESSION_DYSTHYMIA	Depression or dysthymia	V Mental and behavioural disorders (F5_)	72588	254393	https://risteys.finngen.fi/endpoints/F5_DEPRESSION_DYSTHYMIA
F5_DEPRESSION_PSYCHOTIC	Psychotic depression	V Mental and behavioural disorders (F5_)	2622	254393	https://risteys.finngen.fi/endpoints/F5_DEPRESSION_PSYCHOTIC
F5_DEPRESSION_RECURRENT	Recurrent or chronic depression	V Mental and behavioural disorders (F5_)	26094	254393	https://risteys.finngen.fi/endpoints/F5_DEPRESSION_RECURRENT
F5_DISPER	Dissocial personality disorder	V Mental and behavioural disorders (F5_)	573	486464	https://risteys.finngen.fi/endpoints/F5_DISPER
F5_DISSOCIATIVE	Dissociative [conversion] disorders	V Mental and behavioural disorders (F5_)	1525	444414	https://risteys.finngen.fi/endpoints/F5_DISSOCIATIVE
F5_EATOTH	Other eating disorders	V Mental and behavioural disorders (F5_)	2155	484901	https://risteys.finngen.fi/endpoints/F5_EATOTH
F5_EMOCHILD	Emotional disorders and disorders of social functioning with onset specific to childhood	V Mental and behavioural disorders (F5_)	2230	490708	https://risteys.finngen.fi/endpoints/F5_EMOCHILD
F5_EMOPER	Emotionally unstable personality disorder	V Mental and behavioural disorders (F5_)	5464	486464	https://risteys.finngen.fi/endpoints/F5_EMOPER
F5_GAD	Generalized anxiety disorder	V Mental and behavioural disorders (F5_)	7148	444414	https://risteys.finngen.fi/endpoints/F5_GAD
F5_GENDER	Gender identity disorders	V Mental and behavioural disorders (F5_)	501	486464	https://risteys.finngen.fi/endpoints/F5_GENDER
F5_HABIT	Habit and impulse disorders	V Mental and behavioural disorders (F5_)	607	486464	https://risteys.finngen.fi/endpoints/F5_HABIT
F5_HALLUCIN	Mental and behavioural disorders due to hallucinogens	V Mental and behavioural disorders (F5_)	177	491508	https://risteys.finngen.fi/endpoints/F5_HALLUCIN
F5_HISPER	Histrionic personality disorder	V Mental and behavioural disorders (F5_)	172	486464	https://risteys.finngen.fi/endpoints/F5_HISPER
F5_HYPERKIN	Hyperkinetic disorders (excl. ADHD)	V Mental and behavioural disorders (F5_)	666	490708	https://risteys.finngen.fi/endpoints/F5_HYPERKIN
F5_HYPERSOMNIA	Hypersomnia	V Mental and behavioural disorders (F5_)	508	490763	https://risteys.finngen.fi/endpoints/F5_HYPERSOMNIA
F5_INSOMNIA	Insomnia	V Mental and behavioural disorders (F5_)	6776	490763	https://risteys.finngen.fi/endpoints/F5_INSOMNIA
F5_KELAMENT	Kela-code for severe mental illness	V Mental and behavioural disorders (F5_)	18538	479456	https://risteys.finngen.fi/endpoints/F5_KELAMENT
F5_KELARET	Kela-code for behavioural disturbances in mental retardation	V Mental and behavioural disorders (F5_)	282	498826	https://risteys.finngen.fi/endpoints/F5_KELARET
F5_MANIA	Manic episode	V Mental and behavioural disorders (F5_)	1157	434831	https://risteys.finngen.fi/endpoints/F5_MANIA
F5_MENTALUNSPE	Mental disorders, not otherwise specified	V Mental and behavioural disorders (F5_)	3449	479456	https://risteys.finngen.fi/endpoints/F5_MENTALUNSPE
F5_MENTORG	Other mental disorders due to brain damage and dysfunction and to physical disease	V Mental and behavioural disorders (F5_)	4277	469981	https://risteys.finngen.fi/endpoints/F5_MENTORG
F5_MILDRET	Mild mental retardation	V Mental and behavioural disorders (F5_)	913	498826	https://risteys.finngen.fi/endpoints/F5_MILDRET
F5_MIXEDDEV	Mixed specific developmental disorders	V Mental and behavioural disorders (F5_)	800	494829	https://risteys.finngen.fi/endpoints/F5_MIXEDDEV
F5_MIXPER	Mixed and other personality disorders	V Mental and behavioural disorders (F5_)	3333	486464	https://risteys.finngen.fi/endpoints/F5_MIXPER
F5_MODRET	Moderate mental retardation	V Mental and behavioural disorders (F5_)	216	498826	https://risteys.finngen.fi/endpoints/F5_MODRET
F5_MOOD	Mood [affective] disorders	V Mental and behavioural disorders (F5_)	65517	434831	https://risteys.finngen.fi/endpoints/F5_MOOD
F5_MOODOTH	Other and unspecified mood [affective] disorders	V Mental and behavioural disorders (F5_)	3063	434831	https://risteys.finngen.fi/endpoints/F5_MOODOTH
F5_NEUROTICOTH	Other neurotic disorders	V Mental and behavioural disorders (F5_)	1914	444414	https://risteys.finngen.fi/endpoints/F5_NEUROTICOTH
F5_NIGHTMARES	Nightmares	V Mental and behavioural disorders (F5_)	71	490763	https://risteys.finngen.fi/endpoints/F5_NIGHTMARES
F5_OCD	Obsessive-compulsive disorder	V Mental and behavioural disorders (F5_)	2813	444414	https://risteys.finngen.fi/endpoints/F5_OCD
F5_OPIOIDS	Mental and behavioural disorders due to opioids	V Mental and behavioural disorders (F5_)	1444	491508	https://risteys.finngen.fi/endpoints/F5_OPIOIDS
F5_OTHERSUB	Mental and behavioural disorders due to multiple drug use and use of multiple drugs and use of other psychoactive substances	V Mental and behavioural disorders (F5_)	2866	491508	https://risteys.finngen.fi/endpoints/F5_OTHERSUB
F5_OTHPER	Other specified and unspecified personality disorders	V Mental and behavioural disorders (F5_)	3809	486464	https://risteys.finngen.fi/endpoints/F5_OTHPER
F5_OTHRET	Other and unspecified mental retardation	V Mental and behavioural disorders (F5_)	530	498826	https://risteys.finngen.fi/endpoints/F5_OTHRET
F5_PANIC	Panic disorder	V Mental and behavioural disorders (F5_)	6911	444414	https://risteys.finngen.fi/endpoints/F5_PANIC
F5_PARAPER	Paranoid personality disorder	V Mental and behavioural disorders (F5_)	683	486464	https://risteys.finngen.fi/endpoints/F5_PARAPER
F5_PERSBEHORG	Personality and behavioural disorders due to brain disease, damage and dysfunction	V Mental and behavioural disorders (F5_)	537	469981	https://risteys.finngen.fi/endpoints/F5_PERSBEHORG
F5_PERSMOOD	Persistent mood disorders	V Mental and behavioural disorders (F5_)	9001	434831	https://risteys.finngen.fi/endpoints/F5_PERSMOOD
F5_PERSOCHANGE	Enduring personality changes	V Mental and behavioural disorders (F5_)	142	486464	https://risteys.finngen.fi/endpoints/F5_PERSOCHANGE
F5_PERSOTH	Other and unspecified disorders of adult personality and behaviour	V Mental and behavioural disorders (F5_)	212	486464	https://risteys.finngen.fi/endpoints/F5_PERSOTH
F5_PERVASIVE	Pervasive developmental disorders excl. Autism + Asperger	V Mental and behavioural disorders (F5_)	410	494829	https://risteys.finngen.fi/endpoints/F5_PERVASIVE
F5_PHOBANX	Phobic anxiety disorders	V Mental and behavioural disorders (F5_)	6248	444414	https://risteys.finngen.fi/endpoints/F5_PHOBANX
F5_PHYSBEHOTH	Unspecified behavioural syndromes associated with physiological disturbances and physical factors +Physiological and behavioural factors associated with disorders of diseases classified elsewhere	V Mental and behavioural disorders (F5_)	601	484901	https://risteys.finngen.fi/endpoints/F5_PHYSBEHOTH
F5_PSYCHDEV	Disorders of psychological development	V Mental and behavioural disorders (F5_)	5519	494829	https://risteys.finngen.fi/endpoints/F5_PSYCHDEV
F5_PSYCHDEVOTH	Other and unspecified disorders of psychological development	V Mental and behavioural disorders (F5_)	394	494829	https://risteys.finngen.fi/endpoints/F5_PSYCHDEVOTH
F5_PSYCHOTH	Other and unspecified nonorganic psychotic disorders	V Mental and behavioural disorders (F5_)	8976	484776	https://risteys.finngen.fi/endpoints/F5_PSYCHOTH
F5_PSYTRANS	Acute and transient psychotic disorders	V Mental and behavioural disorders (F5_)	5003	484776	https://risteys.finngen.fi/endpoints/F5_PSYTRANS
F5_PTSD	Post-traumatic stress disorder	V Mental and behavioural disorders (F5_)	3444	444414	https://risteys.finngen.fi/endpoints/F5_PTSD
F5_SCHIZOAFF	Schizoaffective disorder	V Mental and behavioural disorders (F5_)	3095	484776	https://risteys.finngen.fi/endpoints/F5_SCHIZOAFF
F5_SCHIZOTYP	Schizotypal disorder	V Mental and behavioural disorders (F5_)	906	484776	https://risteys.finngen.fi/endpoints/F5_SCHIZOTYP
F5_SCHIZPER	Schizoid personality disorder	V Mental and behavioural disorders (F5_)	645	486464	https://risteys.finngen.fi/endpoints/F5_SCHIZPER
F5_SCHOLA	Specific development disorders of scholastic skills	V Mental and behavioural disorders (F5_)	1719	494829	https://risteys.finngen.fi/endpoints/F5_SCHOLA
F5_SCHZPHR	Schizophrenia	V Mental and behavioural disorders (F5_)	7234	484776	https://risteys.finngen.fi/endpoints/F5_SCHZPHR
F5_SEDAHYP	Mental and behavioural disorders due to sedatives or hypnotics	V Mental and behavioural disorders (F5_)	2668	491508	https://risteys.finngen.fi/endpoints/F5_SEDAHYP
F5_SEVRET	Severe mental retardation	V Mental and behavioural disorders (F5_)	80	498826	https://risteys.finngen.fi/endpoints/F5_SEVRET
F5_SEXDYS	Sexual dysfunction	V Mental and behavioural disorders (F5_)	534	484901	https://risteys.finngen.fi/endpoints/F5_SEXDYS
F5_SEXPREF	Disorders of sexual preference	V Mental and behavioural disorders (F5_)	73	486464	https://risteys.finngen.fi/endpoints/F5_SEXPREF
F5_SEXUAL	Physiological and behavioural disorders associated with sexual development and orientation	V Mental and behavioural disorders (F5_)	60	486464	https://risteys.finngen.fi/endpoints/F5_SEXUAL
F5_SLEEPTERRORS	Sleep terrors [night terrors]	V Mental and behavioural disorders (F5_)	76	490763	https://risteys.finngen.fi/endpoints/F5_SLEEPTERRORS
F5_SLEEPWAKE	Disorder of the sleep-wake schedule	V Mental and behavioural disorders (F5_)	633	490763	https://risteys.finngen.fi/endpoints/F5_SLEEPWAKE
F5_SLEEPWALKING	Sleepwalking [somnambulism]	V Mental and behavioural disorders (F5_)	94	500254	https://risteys.finngen.fi/endpoints/F5_SLEEPWALKING
